Unix,open,high,low,close,volume
1724308140,60769.49,60850.97,60707.77,60834.73,7487795.1514291
1724307240,60879.87,60944.53,60682.41,60702,13851044.471167099
1724306340,60704.61,60726.57,60602.45,60650.02,6657920.449401
1724305440,60654.15,60720.7,60625.71,60674.88,6459313.5853202
1724304540,60722.22,60785.89,60704.61,60736,5913724.2642828
1724303640,60785.09,60834.53,60666.35,60777.46,11795950.6025973
1724302740,60778.8,60850,60677.01,60700.01,14242583.149629
1724301840,60691.53,60755.35,60583.59,60659.01,16480757.2218253
1724300940,60586.28,60657.7,60490.85,60490.85,13737186.169103399
1724300040,60538,60550.16,60459.98,60520.01,7312042.380283999
1724299140,60548.9,60624,60345.64,60371.33,11712281.508237496
1724298240,60402.05,60443.99,60313.16,60400,9603076.5593365
1724297340,60406.42,60448.43,60284,60378.5,13509791.6468716
1724296440,60386,60390.97,60074,60086.01,23886466.984156795
1724295540,60165.99,60560.15,59724.87,60526.19,75905162.3946367
1724294640,60554.89,60760,60500.37,60676,17486754.464937303
1724293740,60708,60853.83,60658.5,60844.01,7033870.4000634
1724292840,60863.65,60970.01,60833,60944,6543142.162179699
1724291940,60979.98,60995.96,60805.52,60835.29,8355634.5322545
1724291040,60853.03,60963,60810,60920.01,7580478.166974
1724290140,60961.05,60984,60879.71,60901.99,6535539.782692299
1724289240,60910.45,60946.67,60724.79,60780,17986161.984979603
1724288340,60840,61000,60811.07,60968.03,11737775.4139544
1724287440,60987.04,61094.32,60929.98,61038,13769694.142780902
1724286540,61040.61,61171.28,60990.5,61095.56,8615848.590916
1724285640,61101.83,61229,61069.53,61180,7782012.161092101
1724284740,61157.98,61200.01,61002.17,61059.42,12161035.418778498
1724283840,61089.99,61180,61031.08,61155.79,10216166.703876501
1724282940,61177.6,61264.25,61075.79,61219.99,10774900.267121302
1724282040,61212.15,61300.01,61053.74,61169.32,31333074.1248388
1724281140,61185.99,61309.75,61176.47,61270.03,7023323.509019399
1724280240,61285.36,61500,61273.06,61429.76,10574025.9274805
1724279340,61386.3,61420,61259.88,61309.33,7809475.5625175
1724278440,61376.01,61388,61173.51,61271.8,12875582.221939001
1724277540,61179.34,61312.95,61159.89,61294.56,6781707.241787899
1724276640,61250,61499.93,61242.7,61279.49,16353325.428688902
1724275740,61259.74,61391.08,60969.5,61006,28500639.3161523
1724274840,60993.99,61270,60928,61183,16308147.9872527
1724273940,61183,61244.07,60902.13,61102.01,26525059.5076789
1724273040,61197.99,61308.12,61157.23,61220.4,25265630.628074795
1724272140,61293.99,61605,61248.53,61509.99,40148848.8061618
1724271240,61531.81,61820.93,61359.24,61637,76218278.02192777
1724270340,61519.99,61625.2,61186.14,61218.99,56553831.671102196
1724269440,61198.24,61400,60996,61068,52351236.729443096
1724268540,61015.08,61126.32,60588.64,61040.41,53012676.2143309
1724267640,61012.82,61142.05,60718.62,60793.66,46295424.3412685
1724266740,60795.55,60831.9,60411.67,60487.99,28003249.091967802
1724265840,60390.11,60713.58,60348.97,60474.93,46359278.6425743
1724264940,60379.99,60470.35,60011.24,60032,31790826.4251211
1724264040,60007.54,60083.34,59843.23,60002.43,14093743.3171073
1724263140,59909,60046,59905.35,59960,13404144.144527199
1724262240,59925.08,59980,59814.18,59957.45,9071787.7344313
1724261340,59954,59975.7,59752.95,59782,9494792.4381612
1724260440,59787.99,59888.84,59708.04,59827.69,10188836.668001901
1724259540,59843.24,59947.36,59740.01,59765.78,17860831.7452866
1724258640,59742.07,59750,59572.05,59642.1,13459495.1742591
1724257740,59581.34,59602.19,59379.35,59387.94,10534354.893932302
1724256840,59438.21,59527.92,59375,59486.89,20080282.076533597
1724255940,59533.45,59782.97,59511.79,59775.28,13394473.225703102
1724255040,59659,59745.3,59473.21,59534.75,16249942.9464087
1724254140,59497.86,59638.16,59449.07,59579.99,16349553.733877
1724253240,59488,59552,59300.99,59395.99,17697067.9178393
1724252340,59411.99,59894,59249.9,59791,45731176.602517
1724251440,59973.99,59999,59472.91,59649.04,34660671.1441977
1724250540,59576,59725.45,59193.66,59542.1,50549026.43532639
1724249640,59868.97,60201.98,59419.19,59860,84975806.78901409
1724248740,59740.21,60100,58993.03,59013.39,73616080.1073253
1724247840,58861.99,59521.58,58850,59473.99,60779005.56203479
1724246940,59433.99,59548.28,59432.17,59534.43,9408044.560171701
1724246040,59494.8,59589.66,59459.2,59538,11218744.908394102
1724245140,59502.78,59600,59443.68,59580,12098228.1374881
1724244240,59584.39,59599.56,59433.24,59486.08,14393575.5200133
1724243340,59373.69,59443.34,59265.77,59299.02,9245988.4152364
1724242440,59303.99,59407.8,59300,59377.5,6567681.627139601
1724241540,59396,59405.5,59254.47,59284.17,7527176.694200698
1724240640,59314.83,59420,59314.82,59374,4132239.1150530996
1724239740,59343.02,59475.71,59328.99,59430,5623414.6518958
1724238840,59462.44,59509.34,59418.81,59465.66,6418981.8319515
1724237940,59471.43,59484.4,59272.51,59282.01,10285770.2806999
1724237040,59294.99,59358.91,59210.48,59318,6128145.8687539995
1724236140,59310.2,59379.88,59297.9,59368.61,4790104.0284955
1724235240,59364.06,59368.98,59235.03,59269,7348357.816029199
1724234340,59277.06,59326.15,59165.39,59165.4,10442347.2685004
1724233440,59220,59255,59085.88,59170.4,10400974.2767636
1724232540,59186.68,59420.69,59131.33,59380.75,22914056.443776198
1724231640,59315.5,59508,59272.31,59491.99,14253381.209172398
1724230740,59468.4,59592.02,59437.49,59545.51,6778136.4745979
1724229840,59556.25,59600,59402.63,59409.01,11669134.8914874
1724228940,59461.49,59461.5,59231.33,59248.03,15713837.723944603
1724228040,59394.34,59924.13,59377.99,59766.36,29671890.364175502
1724227140,59711.99,59735.99,59617.44,59624.49,7952060.281066201
1724226240,59666.95,59712,59605.64,59693.05,5919259.4518404
1724225340,59664.38,59689,59580,59605.87,6352714.0721177
1724224440,59581.94,59729.83,59580,59659.47,11638584.571923202
1724223540,59644.74,59646.4,59564,59632.56,5504606.5340819
1724222640,59644.74,59689.4,59580.21,59669.01,8702768.514408
1724221740,59677.74,59739.52,59478.65,59503.98,24536417.7994087
1724220840,59484.99,59560,59364.1,59391.44,9734578.249809999
1724219940,59386.94,59394.85,59292.64,59312.99,8908376.274255
1724219040,59334.91,59400.56,59309.17,59366.7,5973023.5378368
1724218140,59362.44,59404.97,59354.01,59386,2995472.2964680996
1724217240,59373.03,59402.64,59332,59379.23,4317867.334061899
1724216340,59339.85,59406.21,59339.85,59387.99,3144049.0545177995
1724215440,59388,59388,59331.01,59333.94,2678299.3248437
1724214540,59336.82,59389.69,59225.72,59251.88,7119557.479402901
1724213640,59207.6,59322.29,59183.13,59304.27,4622353.843212199
1724212740,59282.01,59320,59212,59279.86,6231718.181751799
1724211840,59256.12,59314.5,59209.87,59314.49,6808869.196226899
1724210940,59320.96,59419.48,59300,59404.01,4821610.9248472005
1724210040,59405.33,59419.49,59316.84,59364,8493054.670878302
1724209140,59360.01,59519.99,59354,59395.13,10193307.1051229
1724208240,59402.33,59424,59284.16,59287.11,6588694.1283413
1724207340,59308.45,59388,59280,59331,5298192.9720433
1724206440,59321.99,59371.75,59253.12,59280,16385299.4433003
1724205540,59235.21,59281.58,59117.11,59154,10246505.938581502
1724204640,59070.09,59123.71,58910.43,58978.95,6365523.543761899
1724203740,58997.04,59089.96,58783.47,59044,12801322.8593565
1724202840,59089.95,59130.48,58910,59035,9532024.228706999
1724201940,58958.06,59204,58954.99,59148,8852412.805223
1724201040,59124.78,59207.11,59018.32,59175.72,7327924.7590083005
1724200140,59193.99,59279.96,59151.6,59238,8198910.409277601
1724199240,59137.38,59221.06,59050,59100,10365712.863374202
1724198340,59006.09,59142.93,58992.81,59130.46,6120599.519693401
1724197440,59140.26,59169.71,59084.87,59120.08,5664540.1221132
1724196540,59138.1,59312.24,59115,59258.03,6127801.618160401
1724195640,59297.99,59402.64,59250,59326,5154738.8556628
1724194740,59346,59383.5,59288.69,59311,3533347.194609401
1724193840,59334.41,59398.86,59286.08,59372.01,4325265.262036701
1724192940,59386.02,59474.73,59370.38,59427.17,4527398.807243501
1724192040,59439.08,59545.51,59238.08,59338.99,15056951.901324999
1724191140,59309.18,59331.01,59163.2,59163.21,6188582.7510201
1724190240,59220,59283.94,59090.96,59149.68,8439966.877394501
1724189340,59087.01,59181.97,58907.93,59110.23,9655204.675586
1724188440,59043.99,59328.07,58802.35,59291.34,29002152.8294477
1724187540,59339.29,59507.76,59285.71,59463.15,18543283.3918507
1724186640,59476,59586.24,59465.58,59535.31,4633551.2349988
1724185740,59599.17,59633,59512.64,59522.42,5501292.857778002
1724184840,59516.53,59722.72,59421.38,59473.56,14411017.342891598
1724183940,59469.9,59597.28,59434.84,59513.81,11221138.057828499
1724183040,59472.04,59489.92,59349.5,59393.79,7583672.888556599
1724182140,59369.04,59431.97,59235.45,59275.26,7857020.1369928
1724181240,59287.08,59350,59137.78,59175.12,5689924.6504119
1724180340,59253.96,59479.8,59123.17,59431.85,9889324.050805999
1724179440,59463.16,59473.52,59210.48,59349.48,10491077.946809001
1724178540,59338.72,59457.17,59219.16,59223.51,21375928.6980403
1724177640,59305,59357.47,59000,59049.05,21428315.688915096
1724176740,58983.66,59059.84,58835,58835,10413156.631200498
1724175840,58842.95,58867.48,58770,58812.78,7812190.9886395
1724174940,58791.78,58824,58684,58705,7153772.2274511
1724174040,58750.01,58874,58681.4,58706.01,9918675.353585897
1724173140,58800,58911.86,58700,58888.96,9897468.5747427
1724172240,58829.32,59046.76,58799.97,59035.99,22330453.5320697
1724171340,58953.57,58995.44,58839.99,58940,16658823.2071823
1724170440,58898.82,58958.32,58548.23,58764.12,37472245.8690008
1724169540,58825.71,58968,58708,58940.01,33744909.9085705
1724168640,58927.99,59156.4,58917.13,59032.67,17385866.570005402
1724167740,59001.28,59239.67,58822,58990,57678408.17783488
1724166840,58869.99,59483.52,58680.01,59157.34,117747496.41195421
1724165940,59512.01,59855.12,59446.03,59662.47,55575311.341539495
1724165040,59661.97,60027.77,59584.21,59857,67795637.2377955
1724164140,59924,60391,59790.13,60148,81110157.4522946
1724163240,60254.01,60904,60118.75,60810,51343503.313608296
1724162340,60899.02,60955.99,60683.82,60711.89,29375820.249987796
1724161440,60664.01,60874.81,60324.33,60559.98,31207441.3569923
1724160540,60493.99,60580.69,60368.24,60469.93,16531101.6034484
1724159640,60452.6,60693.72,60449.99,60612,14539823.014452998
1724158740,60687.25,60731.64,60653.48,60673.69,6604163.458823801
1724157840,60711.54,60744.55,60628.01,60725.46,8677779.4598158
1724156940,60744.56,60752.25,60580.27,60678.01,21202436.4296447
1724156040,60685.71,60693.94,60502.83,60513.85,13607976.7190841
1724155140,60515,60537.06,60420.65,60477.65,12088745.071475102
1724154240,60480,60699.04,60401.9,60607.88,17547594.7608063
1724153340,60618.01,60644.5,60451.02,60639.99,24272439.296636704
1724152440,60588.63,60734.91,60588.63,60724.94,11899038.4782598
1724151540,60743.46,60807.43,60716,60788.01,6488031.807850301
1724150640,60741.18,60772,60668.3,60737.78,10980666.4713474
1724149740,60785.43,60812,60705.88,60784,6433132.987613899
1724148840,60780.79,60878.01,60753.68,60871.9,6024305.779581901
1724147940,60864,60890.77,60808.85,60837.62,5869264.7712552
1724147040,60877.07,60938.29,60852.41,60902.02,6732841.1770776
1724146140,60927.5,60975,60880.93,60942.41,8863217.3081738
1724145240,60922.79,60950,60752.3,60853.99,16939148.851108402
1724144340,60744,60875.01,60694.06,60860.02,9236451.693420399
1724143440,60800.21,60855,60679.36,60728.01,27835913.478327103
1724142540,60725.9,60844.47,60707.88,60802.17,13518542.2097621
1724141640,60764.87,60947.4,60764.87,60947.39,10123745.3018457
1724140740,60917.65,60924.43,60828.45,60842.94,12747811.881365098
1724139840,60888.37,60976.29,60837.55,60902.22,11541098.685299499
1724138940,60915.78,60918.92,60799.81,60852,15819513.127107397
1724138040,60844,61020.74,60819.52,60990,14348176.258272
1724137140,60938,61035.6,60938,60963.39,10344140.376102997
1724136240,60983.39,61100,60964.62,61083.63,11853985.5637655
1724135340,61057.53,61069.72,60939.15,61012.01,8821651.9670148
1724134440,60999,61144.02,60945.79,61084.26,17733655.230123896
1724133540,61115.52,61146.47,61004,61043.72,11517080.7841837
1724132640,61084.21,61250,60999.25,61166,19897407.763586
1724131740,61143.67,61400,60924.19,60969.99,64029203.95309301
1724130840,60935.1,60990,60860.01,60868.59,15205161.5350763
1724129940,60891.99,60939.65,60802.57,60885.79,17187684.8242279
1724129040,60833.33,60876,60748.81,60792.17,14814790.913208198
1724128140,60795.48,61000,60734.21,60920,28415807.816749103
1724127240,60955.98,60981.39,60576.06,60615.68,47363828.59404911
1724126340,60583.31,60619.19,60524.45,60592,12577356.984238198
1724125440,60590.63,60613,60511.68,60517.02,9529891.2758512
1724124540,60532.54,60560,60422.37,60495.4,6636960.4731255
1724123640,60566.37,60600,60456.25,60550,10499320.111935798
1724122740,60511.88,60529,60412.26,60444,10829553.3423747
1724121840,60397.01,60450.31,60370,60424.15,9069694.6670568
1724120940,60362.02,60552.64,60350.43,60513.55,10337177.904696
1724120040,60455.49,60500,60336.97,60499.99,17675068.7520531
1724119140,60472,60636.37,60408,60622.29,14531546.840784298
1724118240,60619.99,60626.36,60378.02,60591.01,15832293.362822
1724117340,60639.99,60700,60467.9,60492.1,19203917.9281995
1724116440,60530.01,60910.55,60458.07,60522.88,57778297.66462799
1724115540,60450.01,60482.78,60150.76,60212.03,28485216.7492201
1724114640,60264.09,60643.51,60208.65,60410,76044909.1802596
1724113740,60125.71,60372.5,59363.31,59407.14,77586829.9608051
1724112840,59409.23,59475.99,59366,59438,7518215.1729335
1724111940,59455,59617.63,59350.12,59350.12,14324957.708059499
1724111040,59380.77,59450.84,59310.9,59384.01,8889557.3392493
1724110140,59368.97,59525.76,59101.71,59108.25,45154780.625230804
1724109240,59137.38,59250,59089.95,59240,13164778.606394399
1724108340,59273.13,59280.01,59099.99,59183.26,15213496.2855972
1724107440,59221.06,59221.06,59080,59106.07,5772982.0252849
1724106540,59093.81,59120.09,58990.53,59102.6,4222300.9580095
1724105640,59102.21,59143.27,58967.54,59017.7,7274223.3417686
1724104740,58988,59237.02,58967.53,59221.05,10565686.246736303
1724103840,59215.43,59242.74,59029.69,59059.82,8394625.616895301
1724102940,59085.05,59089.92,58987.91,59020,4147614.8643239993
1724102040,59027.8,59157.39,58987.89,59077.55,12153681.212886397
1724101140,59119.4,59342.11,59064.53,59255.99,12627674.8898205
1724100240,59219.7,59255.34,59076.01,59107.99,10659329.3444963
1724099340,59094,59175,58976.44,59028.46,8427465.6515051
1724098440,58955.75,59074,58914,58943.5,8617074.2907103
1724097540,59123.99,59130.83,58876,58960.81,10507681.512349298
1724096640,59016.01,59026,58886.54,58942.29,4452213.128466699
1724095740,59042.73,59114,58873.87,59016.47,7868967.726548501
1724094840,59046,59095.98,58954.19,59025.61,5399694.1438787
1724093940,59024.3,59148,59003.39,59102.01,7304185.917668401
1724093040,59194.02,59235.93,58932.7,58942,11001463.252770798
1724092140,58932.44,58966.55,58732,58805.52,7224413.4322681
1724091240,58753.61,59044,58736.85,58996.01,13070231.731147403
1724090340,59009.99,59140.27,58783.03,59071.41,19702312.560698297
1724089440,59039.12,59290,58821.08,58852,35480945.1141613
1724088540,58848.91,58879,58555.92,58572.95,19078725.402513597
1724087640,58655.99,58750,58632,58707.91,7362923.4312088005
1724086740,58685.99,58716.11,58434.21,58441.49,9806618.904397301
1724085840,58481.19,58607.29,58380,58565.79,8113287.009020399
1724084940,58591.99,58607.87,58470,58503.99,9802199.054913199
1724084040,58490,58649.2,58469.83,58500.01,10445258.9162805
1724083140,58562,58777,58539.24,58716.63,7392753.688924001
1724082240,58686,58764.53,58577.72,58607.86,11439149.1104525
1724081340,58640.01,58706,58510.01,58578.03,9105737.5380402
1724080440,58620.12,58749.99,58547.59,58599.99,16318387.428664902
1724079540,58528.22,58633.34,58318.62,58408,17712872.4201988
1724078640,58293.99,58425.77,58211.38,58262.01,8739537.669993702
1724077740,58349.99,58424.52,58131.57,58279.99,21105351.1141991
1724076840,58411,58535.04,58075.49,58211.63,27884566.649779696
1724075940,58219.99,58600,58029.77,58538.01,45265624.3635573
1724075040,58604.01,58970,58542.31,58728.97,25215093.747507002
1724074140,58776.49,58920.15,58571.66,58622.89,26982249.750126597
1724073240,58594.14,58600,58412,58421.99,22173404.8065453
1724072340,58441.97,58480.4,58376,58384.47,7013673.841120901
1724071440,58408.87,58474.49,58368.7,58418,6080332.09239
1724070540,58444.23,58450,58264,58358.93,5879985.507064199
1724069640,58383.46,58520.13,58353.88,58438,12367527.998849902
1724068740,58442,58520.21,58050.42,58107.82,31723308.4645452
1724067840,58068.34,58095.64,57987.98,58011.99,6116871.3636091
1724066940,57991.98,58145.44,57984.18,58119.29,11252047.6537189
1724066040,58143.85,58186.03,58007.73,58093.53,7294116.0641145
1724065140,58044,58137.4,58031.22,58047.83,9453049.161943499
1724064240,58071.06,58162,58037.03,58111.45,12907354.4484127
1724063340,58192.54,58199.28,58020.5,58090,15222125.6399055
1724062440,58074,58145.89,57787.3,58028.01,51701030.8130711
1724061540,57979.62,58562.72,57965.6,58522.59,79744238.6624601
1724060640,58569.93,58671.38,58557.27,58641.98,6914768.1731167
1724059740,58618.51,58651.9,58580,58647.46,5115776.000122299
1724058840,58644.97,58668.13,58580.34,58625.99,6097541.019879801
1724057940,58582,58634.99,58525.99,58586,5678471.9259651005
1724057040,58573.64,58660.85,58573.63,58599.43,4887725.56805
1724056140,58605.01,58626.93,58544.83,58586.03,6000200.595558702
1724055240,58548.01,58597.83,58403.16,58518,15991043.3233757
